repo_url,exit_code,start_time,end_time,duration_seconds,log_path
https://github.com/yrcong/RelTR,1,2025-12-16T07:46:41Z,2025-12-16T07:47:03Z,22,logs/20251216_074641_yrcong_RelTR.log
https://github.com/rahulvigneswaran/Lottery-Ticket-Hypothesis-in-Pytorch,1,2025-12-16T07:47:03Z,2025-12-16T07:47:22Z,19,logs/20251216_074703_rahulvigneswaran_Lottery-Ticket-Hypothesis-in-Pytorch.log
https://github.com/henryzhongsc/gnn_editing,1,2025-12-16T07:47:22Z,2025-12-16T07:47:45Z,23,logs/20251216_074722_henryzhongsc_gnn_editing.log
https://github.com/PriorLabs/TabPFN,1,2025-12-16T07:47:45Z,2025-12-16T07:48:12Z,27,logs/20251216_074745_PriorLabs_TabPFN.log
https://github.com/fmi-basel/neural-decoding-RSNN,120,2025-12-16T07:48:12Z,2025-12-16T07:48:31Z,19,logs/20251216_074812_fmi-basel_neural-decoding-RSNN.log
https://github.com/peng-gao-lab/p4control,120,2025-12-16T07:48:31Z,2025-12-16T07:48:33Z,2,logs/20251216_074831_peng-gao-lab_p4control.log
https://github.com/yrcong/RelTR,1,2025-12-16T08:03:52Z,2025-12-16T08:05:16Z,84,logs/20251216_080352_yrcong_RelTR.log
https://github.com/yrcong/RelTR,1,2025-12-16T08:30:05Z,2025-12-16T08:30:28Z,23,logs/20251216_083005_yrcong_RelTR.log
https://github.com/yrcong/RelTR,1,2025-12-16T08:31:33Z,2025-12-16T08:32:01Z,28,logs/20251216_083133_yrcong_RelTR.log
https://github.com/rahulvigneswaran/Lottery-Ticket-Hypothesis-in-Pytorch,1,2025-12-16T08:32:06Z,2025-12-16T08:32:34Z,28,logs/20251216_083206_rahulvigneswaran_Lottery-Ticket-Hypothesis-in-Pytorch.log
